************************************
Exercise 1: SURVEY(false) 
(-1,class android.widget.ImageView,1368,-27,128,128,0,null)
(-1,class android.widget.ImageView,1520,-27,128,128,0,null)
(-1,class android.widget.ImageView,-607,112,128,128,0,null)
(-1,class android.widget.ImageView,-455,112,128,128,0,null)
(-1,class android.widget.ImageView,-303,112,128,128,0,null)
(-1,class android.widget.ImageView,-151,112,128,128,0,null)
(-1,class android.widget.ImageView,0,112,128,128,0,null)
(-1,class android.widget.ImageView,152,112,128,128,0,null)
(-1,class android.widget.ImageView,304,112,128,128,0,null)
(-1,class android.widget.ImageView,456,112,128,128,0,null)
(-1,class android.widget.ImageView,608,112,128,128,0,null)
(-1,class android.widget.ImageView,760,112,128,128,0,null)
(-1,class android.widget.ImageView,912,112,128,128,0,null)
(-1,class android.widget.ImageView,1064,112,128,128,0,null)
(-1,class android.widget.ImageView,1216,112,128,128,0,null)
(-1,class android.widget.ImageView,1368,112,128,128,0,null)
(-1,class android.widget.ImageView,1520,112,128,128,0,null)
(-1,class android.widget.ImageView,-607,252,128,128,0,null)
(-1,class android.widget.ImageView,-455,252,128,128,0,null)
(-1,class android.widget.ImageView,-303,252,128,128,0,null)
(-1,class android.widget.ImageView,-151,252,128,128,0,null)
(-1,class android.widget.ImageView,0,252,128,128,0,null)
(-1,class android.widget.ImageView,152,252,128,128,0,null)
(-1,class android.widget.ImageView,304,252,128,128,0,null)
(-1,class android.widget.ImageView,456,252,128,128,0,null)
(-1,class android.widget.ImageView,608,252,128,128,0,null)
(-1,class android.widget.ImageView,760,252,128,128,0,null)
(-1,class android.widget.ImageView,912,252,128,128,0,null)
(-1,class android.widget.ImageView,1064,252,128,128,0,null)
(-1,class android.widget.ImageView,1216,252,128,128,0,null)
(-1,class android.widget.ImageView,1368,252,128,128,0,null)
(-1,class android.widget.ImageView,1520,252,128,128,0,null)
(-1,class android.widget.ImageView,-607,392,128,128,0,null)
(-1,class android.widget.ImageView,-455,392,128,128,0,null)
(-1,class android.widget.ImageView,-303,392,128,128,0,null)
(-1,class android.widget.ImageView,-151,392,128,128,0,null)
(-1,class android.widget.ImageView,0,392,128,128,0,null)
(-1,class android.widget.ImageView,152,392,128,128,0,null)
(-1,class android.widget.ImageView,304,392,128,128,0,null)
(-1,class android.widget.ImageView,456,392,128,128,0,null)
(-1,class android.widget.ImageView,608,392,128,128,0,null)
(-1,class android.widget.ImageView,760,392,128,128,0,null)
(-1,class android.widget.ImageView,912,392,128,128,0,null)
(-1,class android.widget.ImageView,1064,392,128,128,0,null)
(-1,class android.widget.ImageView,1216,392,128,128,0,null)
(-1,class android.widget.ImageView,1368,392,128,128,0,null)
(-1,class android.widget.ImageView,1520,392,128,128,0,null)
(-1,class android.widget.ImageView,-607,532,128,128,0,null)
(-1,class android.widget.ImageView,-455,532,128,128,0,null)
(-1,class android.widget.ImageView,-303,532,128,128,0,null)
(-1,class android.widget.ImageView,-151,532,128,128,0,null)
(-1,class android.widget.ImageView,0,532,128,128,0,null)
(-1,class android.widget.ImageView,152,532,128,128,0,null)
(-1,class android.widget.ImageView,304,532,128,128,0,null)
(-1,class android.widget.ImageView,456,532,128,128,0,null)
(-1,class android.widget.ImageView,608,532,128,128,0,null)
(-1,class android.widget.ImageView,760,532,128,128,0,null)
(-1,class android.widget.ImageView,912,532,128,128,0,null)
(-1,class android.widget.ImageView,1064,532,128,128,0,null)
(-1,class android.widget.ImageView,1216,532,128,128,0,null)
(-1,class android.widget.ImageView,1368,532,128,128,0,null)
(-1,class android.widget.ImageView,1520,532,128,128,0,null)
(-1,class android.widget.ImageView,-607,672,128,128,0,null)
(-1,class android.widget.ImageView,-455,672,128,128,0,null)
(-1,class android.widget.ImageView,-303,672,128,128,0,null)
(-1,class android.widget.ImageView,-151,672,128,128,0,null)
(-1,class android.widget.ImageView,0,672,128,128,0,null)
(-1,class android.widget.ImageView,152,672,128,128,0,null)
(-1,class android.widget.ImageView,304,672,128,128,0,null)
(-1,class android.widget.ImageView,456,672,128,128,0,null)
(-1,class android.widget.ImageView,608,672,128,128,0,null)
(-1,class android.widget.ImageView,760,672,128,128,0,null)
(-1,class android.widget.ImageView,912,672,128,128,0,null)
(-1,class android.widget.ImageView,1064,672,128,128,0,null)
(-1,class android.widget.ImageView,1216,672,128,128,0,null)
(-1,class android.widget.ImageView,1368,672,128,128,0,null)
(-1,class android.widget.ImageView,1520,672,128,128,0,null)
(-1,class android.widget.ImageView,-607,812,128,128,0,null)
(-1,class android.widget.ImageView,-455,812,128,128,0,null)
(-1,class android.widget.ImageView,-303,812,128,128,0,null)
(-1,class android.widget.ImageView,-151,812,128,128,0,null)
(-1,class android.widget.ImageView,0,812,128,128,0,null)
(-1,class android.widget.ImageView,152,812,128,128,0,null)
(-1,class android.widget.ImageView,304,812,128,128,0,null)
(-1,class android.widget.ImageView,456,812,128,128,0,null)
(-1,class android.widget.ImageView,608,812,128,128,0,null)
(-1,class android.widget.ImageView,760,812,128,128,0,null)
(-1,class android.widget.ImageView,912,812,128,128,0,null)
(-1,class android.widget.ImageView,1064,812,128,128,0,null)
(-1,class android.widget.ImageView,1216,812,128,128,0,null)
(-1,class android.widget.ImageView,1368,812,128,128,0,null)
(-1,class android.widget.ImageView,1520,812,128,128,0,null)
(-1,class android.widget.ImageView,-607,952,128,128,0,null)
(-1,class android.widget.ImageView,-455,952,128,128,0,null)
(-1,class android.widget.ImageView,-303,952,128,128,0,null)
(-1,class android.widget.ImageView,-151,952,128,128,0,null)
(-1,class android.widget.ImageView,0,952,128,128,0,null)
(-1,class android.widget.ImageView,152,952,128,128,0,null)
(-1,class android.widget.ImageView,304,952,128,128,0,null)
(-1,class android.widget.ImageView,456,952,128,128,0,null)
(-1,class android.widget.ImageView,608,952,128,128,0,null)
(-1,class android.widget.ImageView,760,952,128,128,0,null)
(-1,class android.widget.ImageView,912,952,128,128,0,null)
(-1,class android.widget.ImageView,1064,952,128,128,0,null)
(-1,class android.widget.ImageView,1216,952,128,128,0,null)
(-1,class android.widget.ImageView,1368,952,128,128,0,null)
(-1,class android.widget.ImageView,1520,952,128,128,0,null)
(-1,class android.widget.ImageView,-607,1092,128,128,0,null)
(-1,class android.widget.ImageView,-455,1092,128,128,0,null)
(-1,class android.widget.ImageView,-303,1092,128,128,0,null)
(-1,class android.widget.ImageView,-151,1092,128,128,0,null)
(-1,class android.widget.ImageView,0,1092,128,128,0,null)
(-1,class android.widget.ImageView,152,1092,128,128,0,null)
(-1,class android.widget.ImageView,304,1092,128,128,0,null)
(-1,class android.widget.ImageView,456,1092,128,128,0,null)
(-1,class android.widget.ImageView,608,1092,128,128,0,null)
(-1,class android.widget.ImageView,760,1092,128,128,0,null)
(-1,class android.widget.ImageView,912,1092,128,128,0,null)
(-1,class android.widget.ImageView,1064,1092,128,128,0,null)
(-1,class android.widget.ImageView,1216,1092,128,128,0,null)
(-1,class android.widget.ImageView,1368,1092,128,128,0,null)
(-1,class android.widget.ImageView,1520,1092,128,128,0,null)
(-1,class android.widget.ImageView,-607,1232,128,128,0,null)
(-1,class android.widget.ImageView,-455,1232,128,128,0,null)
(-1,class android.widget.ImageView,-303,1232,128,128,0,null)
(-1,class android.widget.ImageView,-151,1232,128,128,0,null)
(-1,class android.widget.ImageView,0,1232,128,128,0,null)
(-1,class android.widget.ImageView,152,1232,128,128,0,null)
(-1,class android.widget.ImageView,304,1232,128,128,0,null)
(-1,class android.widget.ImageView,456,1232,128,128,0,null)
(-1,class android.widget.ImageView,608,1232,128,128,0,null)
(-1,class android.widget.ImageView,760,1232,128,128,0,null)
(-1,class android.widget.ImageView,912,1232,128,128,0,null)
(-1,class android.widget.ImageView,1064,1232,128,128,0,null)
(-1,class android.widget.ImageView,1216,1232,128,128,0,null)
(-1,class android.widget.ImageView,1368,1232,128,128,0,null)
(-1,class android.widget.ImageView,1520,1232,128,128,0,null)
(-1,class android.widget.ImageView,-607,1372,128,128,0,null)
(-1,class android.widget.ImageView,-455,1372,128,128,0,null)
(-1,class android.widget.ImageView,-303,1372,128,128,0,null)
(-1,class android.widget.ImageView,-151,1372,128,128,0,null)
(-1,class android.widget.ImageView,0,1372,128,128,0,null)
(-1,class android.widget.ImageView,152,1372,128,128,0,null)
(-1,class android.widget.ImageView,304,1372,128,128,0,null)
(-1,class android.widget.ImageView,456,1372,128,128,0,null)
(-1,class android.widget.ImageView,608,1372,128,128,0,null)
(-1,class android.widget.ImageView,760,1372,128,128,0,null)
(-1,class android.widget.ImageView,912,1372,128,128,0,null)
(-1,class android.widget.ImageView,1064,1372,128,128,0,null)
(-1,class android.widget.ImageView,1216,1372,128,128,0,null)
(-1,class android.widget.ImageView,1368,1372,128,128,0,null)
(-1,class android.widget.ImageView,1520,1372,128,128,0,null)
(-1,class android.widget.ImageView,-607,1512,128,128,0,null)
(-1,class android.widget.ImageView,-455,1512,128,128,0,null)
(-1,class android.widget.ImageView,-303,1512,128,128,0,null)
(-1,class android.widget.ImageView,-151,1512,128,128,0,null)
(-1,class android.widget.ImageView,0,1512,128,128,0,null)
(-1,class android.widget.ImageView,152,1512,128,128,0,null)
(-1,class android.widget.ImageView,304,1512,128,128,0,null)
(-1,class android.widget.ImageView,456,1512,128,128,0,null)
(-1,class android.widget.ImageView,608,1512,128,128,0,null)
(-1,class android.widget.ImageView,760,1512,128,128,0,null)
(-1,class android.widget.ImageView,912,1512,128,128,0,null)
(-1,class android.widget.ImageView,1064,1512,128,128,0,null)
(-1,class android.widget.ImageView,1216,1512,128,128,0,null)
(-1,class android.widget.ImageView,1368,1512,128,128,0,null)
(-1,class android.widget.ImageView,1520,1512,128,128,0,null)
(-1,class android.widget.ImageView,-607,1652,128,128,0,null)
(-1,class android.widget.ImageView,-455,1652,128,128,0,null)
(-1,class android.widget.ImageView,-303,1652,128,128,0,null)
(-1,class android.widget.ImageView,-151,1652,128,128,0,null)
(-1,class android.widget.ImageView,0,1652,128,128,0,null)
(-1,class android.widget.ImageView,152,1652,128,128,0,null)
(-1,class android.widget.ImageView,304,1652,128,128,0,null)
(-1,class android.widget.ImageView,456,1652,128,128,0,null)
(-1,class android.widget.ImageView,608,1652,128,128,0,null)
(-1,class android.widget.ImageView,760,1652,128,128,0,null)
(-1,class android.widget.ImageView,912,1652,128,128,0,null)
(-1,class android.widget.ImageView,1064,1652,128,128,0,null)
(-1,class android.widget.ImageView,1216,1652,128,128,0,null)
(-1,class android.widget.ImageView,1368,1652,128,128,0,null)
(-1,class android.widget.ImageView,1520,1652,128,128,0,null)
(-1,class android.widget.ImageView,-607,1792,128,128,0,null)
(-1,class android.widget.ImageView,-455,1792,128,128,0,null)
(-1,class android.widget.ImageView,-303,1792,128,128,0,null)
(-1,class android.widget.ImageView,-151,1792,128,128,0,null)
(-1,class android.widget.ImageView,0,1792,128,128,0,null)
(-1,class android.widget.ImageView,152,1792,128,128,0,null)
(-1,class android.widget.ImageView,304,1792,128,128,0,null)
(-1,class android.widget.ImageView,456,1792,128,128,0,null)
(-1,class android.widget.ImageView,608,1792,128,128,0,null)
(-1,class android.widget.ImageView,760,1792,128,128,0,null)
(-1,class android.widget.ImageView,912,1792,128,128,0,null)
(-1,class android.widget.ImageView,1064,1792,128,128,0,null)
(-1,class android.widget.ImageView,1216,1792,128,128,0,null)
(-1,class android.widget.ImageView,1368,1792,128,128,0,null)
(-1,class android.widget.ImageView,1520,1792,128,128,0,null)
(-1,class android.widget.ImageView,-607,1932,128,128,0,null)
(-1,class android.widget.ImageView,-455,1932,128,128,0,null)
(-1,class android.widget.ImageView,-303,1932,128,128,0,null)
(-1,class android.widget.ImageView,-151,1932,128,128,0,null)
(-1,class android.widget.ImageView,0,1932,128,128,0,null)
(-1,class android.widget.ImageView,152,1932,128,128,0,null)
(-1,class android.widget.ImageView,304,1932,128,128,0,null)
(-1,class android.widget.ImageView,456,1932,128,128,0,null)
(-1,class android.widget.ImageView,608,1932,128,128,0,null)
(-1,class android.widget.ImageView,760,1932,128,128,0,null)
(-1,class android.widget.ImageView,912,1932,128,128,0,null)
(-1,class android.widget.ImageView,1064,1932,128,128,0,null)
(-1,class android.widget.ImageView,1216,1932,128,128,0,null)
(-1,class android.widget.ImageView,1368,1932,128,128,0,null)
(-1,class android.widget.ImageView,1520,1932,128,128,0,null)
(-1,class android.widget.ImageView,-607,2072,128,128,0,null)
(-1,class android.widget.ImageView,-455,2072,128,128,0,null)
(-1,class android.widget.ImageView,-303,2072,128,128,0,null)
(-1,class android.widget.ImageView,-151,2072,128,128,0,null)
(-1,class android.widget.ImageView,0,2072,128,128,0,null)
(-1,class android.widget.ImageView,152,2072,128,128,0,null)
(-1,class android.widget.ImageView,304,2072,128,128,0,null)
(-1,class android.widget.ImageView,456,2072,128,128,0,null)
(-1,class android.widget.ImageView,608,2072,128,128,0,null)
(-1,class android.widget.ImageView,760,2072,128,128,0,null)
(-1,class android.widget.ImageView,912,2072,128,128,0,null)
(-1,class android.widget.ImageView,1064,2072,128,128,0,null)
(-1,class android.widget.ImageView,1216,2072,128,128,0,null)
(-1,class android.widget.ImageView,1368,2072,128,128,0,null)
(-1,class android.widget.ImageView,1520,2072,128,128,0,null)
(-1,class android.widget.ImageView,-607,2212,128,128,0,null)
(-1,class android.widget.ImageView,-455,2212,128,128,0,null)
(-1,class android.widget.ImageView,-303,2212,128,128,0,null)
(-1,class android.widget.ImageView,-151,2212,128,128,0,null)
(-1,class android.widget.ImageView,0,2212,128,128,0,null)
(-1,class android.widget.ImageView,152,2212,128,128,0,null)
(-1,class android.widget.ImageView,304,2212,128,128,0,null)
(-1,class android.widget.ImageView,456,2212,128,128,0,null)
(-1,class android.widget.ImageView,608,2212,128,128,0,null)
(-1,class android.widget.ImageView,760,2212,128,128,0,null)
(-1,class android.widget.ImageView,912,2212,128,128,0,null)
(-1,class android.widget.ImageView,1064,2212,128,128,0,null)
(-1,class android.widget.ImageView,1216,2212,128,128,0,null)
(-1,class android.widget.ImageView,1368,2212,128,128,0,null)
(-1,class android.widget.ImageView,1520,2212,128,128,0,null)
(2131165272,class android.widget.Button,492,1047,256,96,0,OK I've done it.)
V_SCROLL_END,459799705
H_SCROLL_END,459813680
V_SCROLL_START,459814666
V_SCROLL,0,882,0,896
V_SCROLL,0,866,0,882
V_SCROLL,0,850,0,866
V_SCROLL,0,833,0,850
V_SCROLL,0,818,0,833
V_SCROLL,0,802,0,818
V_SCROLL,0,786,0,802
V_SCROLL,0,769,0,786
V_SCROLL,0,752,0,769
V_SCROLL,0,734,0,752
V_SCROLL,0,718,0,734
V_SCROLL,0,702,0,718
V_SCROLL,0,687,0,702
V_SCROLL,0,673,0,687
V_SCROLL,0,657,0,673
V_SCROLL,0,638,0,657
V_SCROLL,0,621,0,638
V_SCROLL,0,609,0,621
V_SCROLL,0,608,0,609
V_SCROLL,0,598,0,608
V_SCROLL,0,598,0,608
V_SCROLL,0,583,0,598
V_SCROLL,0,583,0,598
V_SCROLL,0,568,0,583
V_SCROLL,0,568,0,583
V_SCROLL,0,546,0,568
V_SCROLL,0,546,0,568
V_SCROLL,0,542,0,546
V_SCROLL,0,542,0,546
V_SCROLL,0,534,0,542
V_SCROLL,0,534,0,542
V_SCROLL,0,526,0,534
V_SCROLL,0,526,0,534
V_SCROLL,0,520,0,526
V_SCROLL,0,520,0,526
V_SCROLL,0,514,0,520
V_SCROLL,0,514,0,520
V_SCROLL,0,509,0,514
V_SCROLL,0,509,0,514
V_SCROLL,0,505,0,509
V_SCROLL,0,505,0,509
V_SCROLL,0,502,0,505
V_SCROLL,0,502,0,505
V_SCROLL,0,499,0,502
V_SCROLL,0,499,0,502
V_SCROLL,0,497,0,499
V_SCROLL,0,497,0,499
V_SCROLL,0,495,0,497
V_SCROLL,0,495,0,497
V_SCROLL,0,494,0,495
V_SCROLL,0,494,0,495
V_SCROLL,0,492,0,494
V_SCROLL,0,492,0,494
V_SCROLL,0,491,0,492
V_SCROLL,0,491,0,492
V_SCROLL_END,459815031
V_SCROLL_START,459819460
V_SCROLL,0,472,0,491
V_SCROLL,0,451,0,472
V_SCROLL,0,427,0,451
V_SCROLL,0,403,0,427
V_SCROLL,0,381,0,403
V_SCROLL,0,360,0,381
V_SCROLL,0,340,0,360
V_SCROLL,0,318,0,340
V_SCROLL,0,297,0,318
V_SCROLL,0,272,0,297
V_SCROLL,0,267,0,272
V_SCROLL,0,263,0,267
V_SCROLL,0,263,0,267
V_SCROLL,0,242,0,263
V_SCROLL,0,242,0,263
V_SCROLL,0,222,0,242
V_SCROLL,0,222,0,242
V_SCROLL,0,203,0,222
V_SCROLL,0,203,0,222
V_SCROLL,0,186,0,203
V_SCROLL,0,186,0,203
V_SCROLL,0,171,0,186
V_SCROLL,0,171,0,186
V_SCROLL,0,158,0,171
V_SCROLL,0,158,0,171
V_SCROLL,0,147,0,158
V_SCROLL,0,147,0,158
V_SCROLL,0,137,0,147
V_SCROLL,0,137,0,147
V_SCROLL,0,128,0,137
V_SCROLL,0,128,0,137
V_SCROLL,0,121,0,128
V_SCROLL,0,121,0,128
V_SCROLL,0,114,0,121
V_SCROLL,0,114,0,121
V_SCROLL,0,108,0,114
V_SCROLL,0,108,0,114
V_SCROLL,0,103,0,108
V_SCROLL,0,103,0,108
V_SCROLL,0,99,0,103
V_SCROLL,0,99,0,103
V_SCROLL,0,95,0,99
V_SCROLL,0,95,0,99
V_SCROLL,0,92,0,95
V_SCROLL,0,92,0,95
V_SCROLL,0,90,0,92
V_SCROLL,0,90,0,92
V_SCROLL,0,87,0,90
V_SCROLL,0,87,0,90
V_SCROLL,0,86,0,87
V_SCROLL,0,86,0,87
V_SCROLL,0,84,0,86
V_SCROLL,0,84,0,86
V_SCROLL,0,83,0,84
V_SCROLL,0,83,0,84
V_SCROLL,0,82,0,83
V_SCROLL,0,82,0,83
V_SCROLL_END,459819744
V_SCROLL_START,459821633
V_SCROLL,0,64,0,82
V_SCROLL,0,44,0,64
V_SCROLL,0,22,0,44
V_SCROLL,0,0,0,22
V_SCROLL_END,459821856
H_SCROLL_START,459823604
H_SCROLL,603,0,640,0
H_SCROLL,571,0,603,0
H_SCROLL,542,0,571,0
H_SCROLL,512,0,542,0
H_SCROLL,478,0,512,0
H_SCROLL,444,0,478,0
H_SCROLL,415,0,444,0
H_SCROLL,405,0,415,0
H_SCROLL,403,0,405,0
H_SCROLL,403,0,405,0
H_SCROLL,381,0,403,0
H_SCROLL,381,0,403,0
H_SCROLL,351,0,381,0
H_SCROLL,351,0,381,0
H_SCROLL,326,0,351,0
H_SCROLL,326,0,351,0
H_SCROLL,299,0,326,0
H_SCROLL,299,0,326,0
H_SCROLL,278,0,299,0
H_SCROLL,278,0,299,0
H_SCROLL,257,0,278,0
H_SCROLL,257,0,278,0
H_SCROLL,239,0,257,0
H_SCROLL,239,0,257,0
H_SCROLL,223,0,239,0
H_SCROLL,223,0,239,0
H_SCROLL,209,0,223,0
H_SCROLL,209,0,223,0
H_SCROLL,196,0,209,0
H_SCROLL,196,0,209,0
H_SCROLL,184,0,196,0
H_SCROLL,184,0,196,0
H_SCROLL,174,0,184,0
H_SCROLL,174,0,184,0
H_SCROLL,165,0,174,0
H_SCROLL,165,0,174,0
H_SCROLL,156,0,165,0
H_SCROLL,156,0,165,0
H_SCROLL,149,0,156,0
H_SCROLL,149,0,156,0
H_SCROLL,143,0,149,0
H_SCROLL,143,0,149,0
H_SCROLL,137,0,143,0
H_SCROLL,137,0,143,0
H_SCROLL,131,0,137,0
H_SCROLL,131,0,137,0
H_SCROLL,127,0,131,0
H_SCROLL,127,0,131,0
H_SCROLL,123,0,127,0
H_SCROLL,123,0,127,0
H_SCROLL,120,0,123,0
H_SCROLL,120,0,123,0
H_SCROLL,117,0,120,0
H_SCROLL,117,0,120,0
H_SCROLL,114,0,117,0
H_SCROLL,114,0,117,0
H_SCROLL,112,0,114,0
H_SCROLL,112,0,114,0
H_SCROLL,110,0,112,0
H_SCROLL,110,0,112,0
H_SCROLL,109,0,110,0
H_SCROLL,109,0,110,0
H_SCROLL,108,0,109,0
H_SCROLL,108,0,109,0
H_SCROLL,107,0,108,0
H_SCROLL,107,0,108,0
H_SCROLL_END,459823816
H_SCROLL_START,459825818
H_SCROLL,83,0,107,0
H_SCROLL,62,0,83,0
H_SCROLL,42,0,62,0
H_SCROLL,24,0,42,0
H_SCROLL,0,0,24,0
H_SCROLL_END,459826030
V_SCROLL_START,459827077
V_SCROLL,0,15,0,0
V_SCROLL,0,40,0,15
V_SCROLL,0,78,0,40
V_SCROLL,0,86,0,78
V_SCROLL,0,107,0,86
V_SCROLL,0,107,0,86
V_SCROLL,0,154,0,107
V_SCROLL,0,154,0,107
V_SCROLL,0,193,0,154
V_SCROLL,0,193,0,154
V_SCROLL,0,235,0,193
V_SCROLL,0,235,0,193
V_SCROLL,0,273,0,235
V_SCROLL,0,273,0,235
V_SCROLL,0,310,0,273
V_SCROLL,0,310,0,273
V_SCROLL,0,346,0,310
V_SCROLL,0,346,0,310
V_SCROLL,0,379,0,346
V_SCROLL,0,379,0,346
V_SCROLL,0,407,0,379
V_SCROLL,0,407,0,379
V_SCROLL,0,436,0,407
V_SCROLL,0,436,0,407
V_SCROLL,0,462,0,436
V_SCROLL,0,462,0,436
V_SCROLL,0,485,0,462
V_SCROLL,0,485,0,462
V_SCROLL,0,507,0,485
V_SCROLL,0,507,0,485
V_SCROLL,0,528,0,507
V_SCROLL,0,528,0,507
V_SCROLL,0,545,0,528
V_SCROLL,0,545,0,528
V_SCROLL,0,562,0,545
V_SCROLL,0,562,0,545
V_SCROLL,0,578,0,562
V_SCROLL,0,578,0,562
V_SCROLL,0,593,0,578
V_SCROLL,0,593,0,578
V_SCROLL,0,606,0,593
V_SCROLL,0,606,0,593
V_SCROLL,0,618,0,606
V_SCROLL,0,618,0,606
V_SCROLL,0,629,0,618
V_SCROLL,0,629,0,618
V_SCROLL,0,640,0,629
V_SCROLL,0,640,0,629
V_SCROLL,0,649,0,640
V_SCROLL,0,649,0,640
V_SCROLL,0,658,0,649
V_SCROLL,0,658,0,649
V_SCROLL,0,666,0,658
V_SCROLL,0,666,0,658
V_SCROLL,0,673,0,666
V_SCROLL,0,673,0,666
V_SCROLL,0,680,0,673
V_SCROLL,0,680,0,673
V_SCROLL,0,685,0,680
V_SCROLL,0,685,0,680
V_SCROLL,0,691,0,685
V_SCROLL,0,691,0,685
V_SCROLL,0,696,0,691
V_SCROLL,0,696,0,691
V_SCROLL,0,700,0,696
V_SCROLL,0,700,0,696
V_SCROLL,0,704,0,700
V_SCROLL,0,704,0,700
V_SCROLL,0,707,0,704
V_SCROLL,0,707,0,704
V_SCROLL,0,710,0,707
V_SCROLL,0,710,0,707
V_SCROLL,0,712,0,710
V_SCROLL,0,712,0,710
V_SCROLL,0,714,0,712
V_SCROLL,0,714,0,712
V_SCROLL,0,716,0,714
V_SCROLL,0,716,0,714
V_SCROLL,0,717,0,716
V_SCROLL,0,717,0,716
V_SCROLL,0,718,0,717
V_SCROLL,0,718,0,717
V_SCROLL,0,719,0,718
V_SCROLL,0,719,0,718
V_SCROLL_END,459827229
V_SCROLL_START,459829982
V_SCROLL,0,734,0,719
V_SCROLL,0,756,0,734
V_SCROLL,0,782,0,756
V_SCROLL,0,798,0,782
V_SCROLL,0,816,0,798
V_SCROLL,0,816,0,798
V_SCROLL,0,839,0,816
V_SCROLL,0,839,0,816
V_SCROLL,0,862,0,839
V_SCROLL,0,862,0,839
V_SCROLL,0,883,0,862
V_SCROLL,0,883,0,862
V_SCROLL,0,901,0,883
V_SCROLL,0,901,0,883
V_SCROLL,0,918,0,901
V_SCROLL,0,918,0,901
V_SCROLL,0,932,0,918
V_SCROLL,0,932,0,918
V_SCROLL,0,946,0,932
V_SCROLL,0,946,0,932
V_SCROLL,0,958,0,946
V_SCROLL,0,958,0,946
V_SCROLL,0,967,0,958
V_SCROLL,0,967,0,958
V_SCROLL,0,977,0,967
V_SCROLL,0,977,0,967
V_SCROLL,0,985,0,977
V_SCROLL,0,985,0,977
V_SCROLL,0,991,0,985
V_SCROLL,0,991,0,985
V_SCROLL,0,998,0,991
V_SCROLL,0,998,0,991
V_SCROLL,0,1003,0,998
V_SCROLL,0,1003,0,998
V_SCROLL,0,1008,0,1003
V_SCROLL,0,1008,0,1003
V_SCROLL,0,1012,0,1008
V_SCROLL,0,1012,0,1008
V_SCROLL,0,1015,0,1012
V_SCROLL,0,1015,0,1012
V_SCROLL,0,1018,0,1015
V_SCROLL,0,1018,0,1015
V_SCROLL,0,1021,0,1018
V_SCROLL,0,1021,0,1018
V_SCROLL,0,1023,0,1021
V_SCROLL,0,1023,0,1021
V_SCROLL,0,1024,0,1023
V_SCROLL,0,1024,0,1023
V_SCROLL,0,1026,0,1024
V_SCROLL,0,1026,0,1024
V_SCROLL,0,1027,0,1026
V_SCROLL,0,1027,0,1026
V_SCROLL,0,1028,0,1027
V_SCROLL,0,1028,0,1027
V_SCROLL_END,459830144
V_SCROLL_START,459833963
V_SCROLL,0,1043,0,1028
V_SCROLL,0,1061,0,1043
V_SCROLL,0,1085,0,1061
V_SCROLL,0,1113,0,1085
V_SCROLL,0,1142,0,1113
V_SCROLL,0,1166,0,1142
V_SCROLL,0,1176,0,1166
V_SCROLL,0,1197,0,1176
V_SCROLL,0,1197,0,1176
V_SCROLL,0,1222,0,1197
V_SCROLL,0,1222,0,1197
V_SCROLL,0,1245,0,1222
V_SCROLL,0,1245,0,1222
V_SCROLL,0,1265,0,1245
V_SCROLL,0,1265,0,1245
V_SCROLL,0,1285,0,1265
V_SCROLL,0,1285,0,1265
V_SCROLL,0,1302,0,1285
V_SCROLL,0,1302,0,1285
V_SCROLL,0,1316,0,1302
V_SCROLL,0,1316,0,1302
V_SCROLL,0,1330,0,1316
V_SCROLL,0,1330,0,1316
V_SCROLL,0,1342,0,1330
V_SCROLL,0,1342,0,1330
V_SCROLL,0,1352,0,1342
V_SCROLL,0,1352,0,1342
V_SCROLL,0,1361,0,1352
V_SCROLL,0,1361,0,1352
V_SCROLL,0,1370,0,1361
V_SCROLL,0,1370,0,1361
V_SCROLL,0,1377,0,1370
V_SCROLL,0,1377,0,1370
V_SCROLL,0,1383,0,1377
V_SCROLL,0,1383,0,1377
V_SCROLL,0,1389,0,1383
V_SCROLL,0,1389,0,1383
V_SCROLL,0,1394,0,1389
V_SCROLL,0,1394,0,1389
V_SCROLL,0,1398,0,1394
V_SCROLL,0,1398,0,1394
V_SCROLL,0,1401,0,1398
V_SCROLL,0,1401,0,1398
V_SCROLL,0,1404,0,1401
V_SCROLL,0,1404,0,1401
V_SCROLL,0,1407,0,1404
V_SCROLL,0,1407,0,1404
V_SCROLL,0,1409,0,1407
V_SCROLL,0,1409,0,1407
V_SCROLL,0,1411,0,1409
V_SCROLL,0,1411,0,1409
V_SCROLL,0,1412,0,1411
V_SCROLL,0,1412,0,1411
V_SCROLL,0,1414,0,1412
V_SCROLL,0,1414,0,1412
V_SCROLL,0,1415,0,1414
V_SCROLL,0,1415,0,1414
V_SCROLL_END,459834145
V_SCROLL_START,459836197
V_SCROLL,0,1448,0,1415
V_SCROLL,0,1480,0,1448
V_SCROLL,0,1505,0,1480
V_SCROLL,0,1526,0,1505
V_SCROLL,0,1529,0,1526
V_SCROLL,0,1536,0,1529
V_SCROLL,0,1536,0,1529
V_SCROLL,0,1556,0,1536
V_SCROLL,0,1556,0,1536
V_SCROLL,0,1572,0,1556
V_SCROLL,0,1572,0,1556
V_SCROLL,0,1587,0,1572
V_SCROLL,0,1587,0,1572
V_SCROLL,0,1600,0,1587
V_SCROLL,0,1600,0,1587
V_SCROLL,0,1612,0,1600
V_SCROLL,0,1612,0,1600
V_SCROLL,0,1622,0,1612
V_SCROLL,0,1622,0,1612
V_SCROLL,0,1631,0,1622
